latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean2022,dni_mean2022,dhi_mean2022,temp_mean2022,wind_mean2022,sp_mean2022
32.37,-113.74,284.88,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.15987442922375,309.78618721461186,56.93972602739726,219.0666095890411,25.30890410958904,979.7775684931507
32.37,-113.7,264.95,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.92768264840183,312.5714611872146,56.14560502283105,219.81107305936072,25.312043378995433,981.0684360730594
32.37,-113.66,256.84,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.46381278538811,309.09349315068494,56.772659817351595,219.94594748858447,25.346746575342465,980.3879566210046
32.37,-113.62,351.68,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.26358447488585,312.6750570776256,55.797317351598174,212.4345319634703,25.363584474885844,966.7708904109589
32.37,-113.58,265.72,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.2533105022831,310.88493150684934,56.300513698630134,219.6294520547945,25.411358447488585,979.1662100456621
32.37,-113.54,243.92,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.47608447488585,307.9006849315069,57.22842465753425,222.15074200913241,25.495034246575344,983.0799086757991
32.37,-113.5,255.85,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,247.78972602739725,312.523401826484,55.99583333333333,222.67060502283104,25.682705479452054,982.7869863013699
32.37,-113.46,291.6,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.16358447488585,309.56780821917806,56.3550799086758,223.13350456621004,25.83436073059361,982.6267694063927
32.37,-113.42,270.28,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,245.19891552511416,305.8841324200913,57.40981735159817,224.21118721461187,25.97888127853881,983.5079337899543
32.37,-113.38,222.0,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.550799086758,309.225399543379,56.535844748858445,226.1341894977169,26.07945205479452,985.9216894977169
32.37,-113.34,245.4,-7,b'United States',b'Arizona',b'Yuma',b'None',0,130,246.65565068493152,310.4597602739726,56.03190639269406,225.79377853881277,26.108561643835618,984.7768835616438
32.37,-113.3,417.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.7034817351598,313.3179794520548,54.943892694063926,211.85416666666666,26.147888127853882,958.4065639269406
32.37,-113.26,281.28,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.4898401826484,310.0553082191781,56.31278538812786,222.2652397260274,26.14988584474886,976.5304794520548
32.37,-113.22,236.04,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.19115296803653,308.0638127853881,56.87351598173516,226.25,26.147888127853882,982.9928652968036
32.37,-113.18,234.04,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.40239726027397,309.640296803653,56.0648401826484,227.1644406392694,26.144977168949772,984.1018835616438
32.37,-113.14,264.84,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.25753424657535,308.74617579908676,55.39668949771689,226.81227168949772,26.143550228310502,981.9099885844748
32.37,-113.1,421.6,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.28601598173515,306.36238584474887,55.60947488584475,209.86455479452056,26.146461187214612,951.5384132420091
32.37,-113.06,496.04,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.4570205479452,308.4869863013699,55.4796803652968,205.24183789954338,26.147488584474885,943.3958333333334
32.37,-113.02,425.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.94275114155252,309.3922945205479,55.32134703196347,215.1781392694064,26.166495433789954,959.7100456621005
32.37,-112.98,466.44,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.77916666666667,314.4845319634703,54.826255707762556,214.04737442922374,26.173173515981734,957.558105022831
32.37,-112.94,540.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.0800799086758,316.4736301369863,54.3537100456621,207.1928082191781,26.199029680365296,944.8994863013698
32.37,-112.9,640.9,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.8193493150685,318.791095890411,53.923801369863014,200.90793378995434,26.206849315068492,933.7311643835617
32.37,-112.86,546.2,-7,b'United States',b'Arizona',b'Pima',b'None',2422,130,246.48150684931508,317.0263698630137,54.2523401826484,209.97134703196346,26.22009132420091,948.5933789954338
32.37,-112.82,515.88,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,247.13698630136986,318.24012557077623,53.9828196347032,214.56826484018265,26.212100456621005,955.9582762557078
32.37,-112.78,484.6,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.94189497716894,314.03076484018266,55.43584474885845,216.01021689497716,26.189155251141553,957.7575913242009
32.37,-112.74,509.0,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.71335616438355,313.901997716895,55.09115296803653,214.7876712328767,26.15667808219178,954.876598173516
32.37,-112.7,553.2,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.10599315068492,313.53932648401826,54.7648401826484,212.82408675799087,26.143436073059362,951.0897260273972
32.37,-112.66,583.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.15616438356165,314.7808219178082,54.22288812785388,207.9457191780822,26.112671232876714,941.6562214611872
32.37,-112.62,741.92,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.9683789954338,318.4611301369863,53.25199771689498,203.36889269406393,26.10816210045662,933.4776255707762
32.37,-112.58,850.4,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.18721461187215,322.28287671232874,52.31409817351598,191.8343607305936,26.10074200913242,913.3793378995434
32.37,-112.54,716.48,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,247.24406392694064,320.2375,53.393150684931506,203.73795662100457,26.079166666666666,932.6014840182648
32.37,-112.5,675.1,-7,b'United States',b'Arizona',b'Pima',b'None',46,130,248.31375570776257,321.6428652968037,53.38807077625571,208.83270547945204,26.07557077625571,941.2348173515982
32.37,-112.46,682.56,-7,b'United States',b'Arizona',b'Pima',b'None',37,130,248.2251712328767,322.3917237442922,52.833276255707766,207.84594748858447,26.068150684931506,939.4518264840183
32.37,-112.42,734.24,-7,b'United States',b'Arizona',b'Pima',b'None',5,130,246.64977168949773,319.44389269406395,53.145890410958906,207.92408675799086,26.058276255707764,938.9037671232877
32.37,-112.38,762.4,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.79520547945205,318.23390410958905,53.074543378995436,207.7779109589041,26.005536529680366,938.3908105022831
32.37,-112.34,707.4,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,245.68367579908676,316.8309360730594,53.742351598173514,208.85376712328767,25.97140410958904,940.1416666666667
32.37,-112.3,648.8,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,246.5308789954338,318.5468607305936,53.39708904109589,210.55045662100457,25.734303652968038,942.5842465753425
32.37,-112.26,698.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.23795662100457,319.22311643835616,52.8652397260274,209.42796803652968,25.598344748858448,940.4449200913242
32.37,-112.22,699.88,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.5400114155251,319.8934360730594,52.647488584474885,207.00359589041096,25.19703196347032,935.8238584474885
32.37,-112.18,652.36,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.17083333333332,318.25359589041096,53.225913242009135,211.16375570776256,24.66187214611872,942.549600456621
32.37,-112.14,665.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.14925799086757,316.23190639269404,53.43767123287671,212.97728310502282,23.823972602739726,944.9849885844749
32.37,-112.1,643.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.0966324200913,316.47123287671235,53.25536529680365,214.33179223744293,23.398687214611872,946.8773401826484
32.37,-112.06,580.16,-7,b'United States',b'Arizona',b'Pima',b'None',94,130,245.32334474885846,315.89018264840183,53.92751141552512,215.81598173515982,23.23601598173516,949.2518264840182
32.37,-112.02,537.68,-7,b'United States',b'Arizona',b'Pima',b'None',81,130,246.60405251141552,318.81021689497715,53.2,218.0363584474886,22.9462899543379,952.5908105022831
32.37,-111.98,527.92,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.7269406392694,319.2769406392694,52.95479452054794,218.27477168949773,22.88824200913242,952.8630136986301
32.37,-111.94,537.64,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,246.0177511415525,318.13681506849315,52.836529680365295,217.12214611872147,22.787271689497718,949.7168378995434
32.37,-111.9,659.85,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.16455479452054,315.1288812785388,53.272659817351595,213.7841324200913,22.775799086757992,943.8421803652968
32.37,-111.86,821.6,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.15736301369864,315.3208333333333,53.288755707762554,208.35662100456622,22.768036529680366,934.2686643835616
32.37,-111.82,617.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.40759132420092,315.45131278538815,53.11238584474886,214.0908105022831,22.780194063926942,943.4986301369863
32.37,-111.78,569.72,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.88584474885846,315.3923515981735,53.5722602739726,215.6183789954338,22.796974885844747,946.0599885844749
32.37,-111.74,559.44,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.1652397260274,316.26044520547947,52.913641552511415,216.9527397260274,22.879965753424656,947.8486872146119
32.37,-111.7,566.9,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.7080479452055,317.58624429223744,53.13961187214612,216.79737442922374,22.924885844748857,947.3360730593607
32.37,-111.66,589.36,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,245.82408675799087,318.5344178082192,52.7837899543379,214.84674657534248,23.106849315068494,943.0911529680366
32.37,-111.62,632.68,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.99263698630136,317.2129566210046,52.977625570776254,213.42300228310503,23.177454337899544,940.2912100456621
32.37,-111.58,686.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.97111872146118,315.42368721461185,53.27762557077626,209.57408675799087,23.409246575342465,932.5841324200914
32.37,-111.54,734.4,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,242.60964611872146,312.30342465753426,54.05627853881278,209.39286529680365,23.477682648401828,931.9139840182648
32.37,-111.5,803.1,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,242.92648401826483,313.23447488584475,54.12385844748859,202.05913242009132,23.596746575342465,918.2715182648402
32.37,-111.46,763.28,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,241.97779680365298,309.93019406392693,54.989155251141554,209.56615296803653,23.60667808219178,930.4940639269406
32.37,-111.42,678.24,-7,b'United States',b'Arizona',b'Pima',b'None',3,130,242.64052511415525,311.276598173516,54.284132420091325,211.9321917808219,23.604052511415524,934.2835616438356
32.37,-111.38,639.08,-7,b'United States',b'Arizona',b'Pima',b'None',90,130,242.98087899543378,311.29640410958905,54.36044520547945,215.84948630136986,23.578310502283106,940.3038242009133
32.37,-111.34,613.04,-7,b'United States',b'Arizona',b'Pima',b'None',326,130,244.56535388127853,314.5280821917808,53.53744292237443,216.7353310502283,23.571803652968036,941.6467465753425
32.37,-111.3,611.65,-7,b'United States',b'Arizona',b'Pima',b'None',231,130,244.58738584474887,314.4916095890411,53.606849315068494,217.08281963470318,23.547716894977167,941.667808219178
32.37,-111.26,612.0,-7,b'United States',b'Arizona',b'Pima',b'None',135,130,243.92106164383563,312.56803652968034,53.99143835616438,217.05633561643836,23.54571917808219,941.5750570776256
32.37,-111.22,617.16,-7,b'United States',b'Arizona',b'Pima',b'None',1301,130,243.50884703196348,312.2630136986301,53.83607305936073,215.2974315068493,23.548173515981734,938.5163812785388
32.37,-111.18,641.6,-7,b'United States',b'Arizona',b'Pima',b'None',109,130,242.08881278538811,308.73538812785387,54.92608447488585,214.136700913242,23.551826484018264,936.5477168949772
32.37,-111.14,641.52,-7,b'United States',b'Arizona',b'Pima',b'None',9115,130,240.60302511415526,305.53207762557076,55.41158675799087,213.30639269406393,23.56769406392694,935.0801940639269
32.37,-111.1,647.1,-7,b'United States',b'Arizona',b'Pima',b'None',4662,130,241.84520547945206,308.88658675799087,54.330422374429226,214.86375570776255,23.591324200913242,938.1752853881278
32.37,-111.06,702.48,-7,b'United States',b'Arizona',b'Pima',b'Tucson',14381,130,241.4027397260274,308.32522831050227,54.208618721461185,213.11695205479452,23.598458904109588,935.3068493150685
32.37,-111.02,737.52,-7,b'United States',b'Arizona',b'Pima',b'Tucson',10391,130,240.01084474885846,304.68961187214614,55.256563926940636,210.05045662100457,23.595319634703195,930.5494863013698
32.37,-110.98,765.36,-7,b'United States',b'Arizona',b'Pima',b'Tucson',8987,130,239.40759132420092,303.69634703196346,55.31706621004566,208.0033105022831,23.582477168949772,927.2184931506849
32.37,-110.94,1081.48,-7,b'United States',b'Arizona',b'Pima',b'None',465,130,240.21398401826485,307.8769406392694,54.24748858447489,181.17488584474887,23.474143835616438,882.6719178082192
32.37,-110.9,1523.65,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,241.55707762557077,312.7648401826484,53.75308219178082,168.2998287671233,23.42585616438356,861.8652397260274
32.37,-110.86,1824.16,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,240.187899543379,309.2046232876712,55.358561643835614,148.83858447488583,23.281963470319635,831.4481735159817
32.37,-110.82,1772.04,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,236.6058219178082,300.27505707762555,56.71227168949772,152.32893835616437,23.211244292237442,837.2719178082192
32.37,-110.78,1465.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,233.40964611872147,293.949200913242,56.89811643835616,175.200399543379,23.15759132420091,874.2277397260274
32.37,-110.74,1801.96,-7,b'United States',b'Arizona',b'Pima',b'None',0,140,236.22585616438357,302.5408105022831,55.443892694063926,151.13413242009133,23.127340182648403,835.9009703196347
32.37,-110.7,1948.4,-7,b'United States',b'Arizona',b'Pima',b'None',1,140,233.67631278538812,298.13704337899543,56.984874429223744,142.55479452054794,23.11700913242009,822.6069063926941
32.37,-110.66,1913.88,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,231.79931506849314,293.6683219178082,58.16581050228311,154.23698630136985,23.097031963470318,841.4391552511415
32.37,-110.62,1407.52,-7,b'United States',b'Arizona',b'Pima',b'None',0,30,231.45205479452054,289.87100456621005,57.95450913242009,165.83710045662102,23.09537671232877,859.9409817351598
32.37,-110.58,1165.52,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,233.61843607305937,294.65890410958906,56.78738584474886,185.0064497716895,23.10005707762557,891.2680365296803
32.37,-110.54,1127.8,-7,b'United States',b'Arizona',b'Pima',b'None',2,130,235.05074200913242,296.9319063926941,56.604109589041094,180.31472602739726,23.11398401826484,883.8511415525114
32.37,-110.5,1035.85,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,234.93561643835616,295.9960616438356,56.57425799086758,190.14840182648402,23.15245433789954,900.2954337899544
32.37,-110.46,949.32,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,233.7726598173516,292.9062785388128,56.77939497716895,196.45428082191782,23.19412100456621,911.0179794520548
32.37,-110.42,956.68,-7,b'United States',b'Arizona',b'Cochise',b'None',2,130,233.86318493150685,293.3764840182648,56.3023401826484,196.07134703196348,23.255422374429223,910.5805365296803
32.37,-110.38,1042.8,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,234.31421232876713,295.37802511415526,55.640296803652966,187.32054794520548,23.340068493150685,896.2106164383562
32.37,-110.34,1163.0,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,234.5650114155251,297.23002283105023,55.092465753424655,182.97842465753425,23.387728310502283,889.1731735159817
32.37,-110.3,1240.75,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,233.69554794520548,295.46546803652967,55.756278538812786,180.87237442922375,23.510388127853883,886.1673515981735
32.37,-110.26,1321.92,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,234.24737442922375,296.82728310502284,55.656335616438355,179.47539954337898,23.534531963470318,884.039497716895
32.37,-110.22,1368.56,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,234.82865296803652,298.4239155251142,55.605650684931504,168.53550228310502,23.549714611872147,866.8062785388128
32.37,-110.18,1498.92,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,235.0923515981735,299.5579908675799,55.56518264840182,167.8945205479452,23.541723744292238,865.9476598173516
32.37,-110.14,1706.04,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,235.8371575342466,302.28333333333336,55.476198630136984,158.8865296803653,23.52134703196347,851.9060502283105
